,x,y,z,qx,qy,qz,qw,time,name,id
158,1.8787380693666682,2.1160637497637054,0.45089495249890243,0.0,0.0,-0.7061299796435089,0.7080822352302434,1584271157.107769,object_2,158
159,1.885840490354249,2.1496231934565584,0.4758571349540338,0.0,0.0,-0.7084784199620368,0.7057324765434109,1584271157.8450005,object_1,159
160,1.8806261289314397,2.1299937278026078,0.4372467998609232,0.0,0.0,-0.7060565032643302,0.7081555014247554,1584271157.476445,object_2,160
161,1.8726507144300384,2.134206232619258,0.4626647107691588,0.0,0.0,-0.7019926452135469,0.712184193917618,1584271157.543477,object_2,161
162,1.863747001980915,2.144595268754908,0.4415043140375041,0.0,0.0,-0.696901166480549,0.7171671800619784,1584271158.1801755,object_1,162
163,1.8697772584875234,2.149629445728867,0.44304195672963564,0.0,0.0,-0.7001624398554598,0.7139835837157951,1584271157.8114843,object_2,163
164,1.8485397953925895,2.121485822976104,0.44289148399832423,0.0,0.0,-0.687920533536095,0.7257860149792186,1584271158.213917,object_1,164
165,1.8949247820542405,2.156389680471428,0.47037946518648555,0.0,0.0,-0.7130744765720158,0.7010882903469046,1584271157.8450005,object_2,165
166,1.8647793579834135,2.11979838424627,0.44613256447580185,0.0,0.0,-0.6971110518053029,0.7169631660349814,1584271158.2810404,object_1,166
167,1.8650434068823252,2.144542958928672,0.4685104482222314,0.0,0.0,-0.6974697150650121,0.716614259254678,1584271157.9120324,object_2,167
168,1.8892507433357875,2.0953775524725056,0.47166156511312674,0.0,0.0,-0.71193719252844,0.7022431444270018,1584271158.5155609,object_1,168
169,1.8676407127343702,2.0799838728530124,0.44471898638228624,0.0,0.0,-0.7017101484671212,0.7124625376384718,1584271159.018073,object_2,169
170,1.8217285237187546,2.1632993104766425,0.4862234183971524,0.0,0.0,-0.6779050714592806,0.735149450173084,1584271158.884109,object_1,170
171,1.868420762781231,2.122353469539381,0.4297489630654112,0.0,0.0,-0.7035174146484792,0.7106780194197087,1584271159.2526832,object_2,171
172,1.8723613216495187,2.074738046943571,0.4530502931237771,0.0,0.0,-0.7059997326856859,0.7082120991960954,1584271159.2862394,object_2,172
173,1.8613905138255247,2.099541710466207,0.43460387375550713,0.0,0.0,-0.6996361700633332,0.7144992858912531,1584271159.3867471,object_2,173
174,1.8574276539440797,2.1184597390508806,0.429958517333882,0.0,0.0,-0.6977648878736321,0.7163268536434311,1584271159.9900403,object_2,174
175,1.8616849564494489,2.094698658570413,0.4359067897435446,0.0,0.0,-0.6999606471106483,0.7141814142754224,1584271160.0235462,object_2,175
176,1.8511115322697504,1.7595162335942014,0.6273527745535546,0.0,0.0,-0.7084759782234331,0.705734927774125,1584271163.609847,object_1,176
177,6.91952516727581,7.422528357354986,3.278489760174429,0.0,0.0,-0.9074104412957611,0.4202455127986878,1584271162.0351903,object_2,177
178,1.863995538981649,1.6844498719404792,0.6639570854710259,0.0,0.0,-0.7234412167413877,0.690385983287422,1584271164.045707,object_1,178
179,1.907794761143054,2.1351915373593537,0.5377696278727457,0.0,0.0,-0.7251667607074667,0.6885732852536757,1584271162.0686815,object_2,179
180,1.8607969250903926,1.6478573178336293,0.6839652554890956,0.0,0.0,-0.72414994179263,0.6896425608978397,1584271164.2804835,object_1,180
